公司代號,公司名稱,產業類別,直接(範疇一)溫室氣體排放量(公噸CO₂e),能源間接(範疇二)溫室氣體排放量(公噸CO₂e),其他間接(範疇三)溫室氣體排放量(公噸CO₂e),溫室氣體排放密集度,再生能源使用率,用水量(公噸(t)),用水密集度,有害廢棄物(公噸(t)),非有害廢棄物(公噸(t)),總重量(有害+非有害)(公噸(t)),廢棄物密集度,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數,職業災害比率,火災件數,火災死傷人數,火災比率(死傷人數/員工總人數),董事會席次(席),獨立董事席次(席),女性董事比率,董事出席董事會出席率,公司年度召開法說會次數(次),ESG,E,S,G
3588,通嘉,半導體業,113.5672,3086.45775,721.19,0.7021,0,4040.3,7.1774,0.82,2.4,3.22,0.00215,1831,1577,1479,1412,0.1515,1,0.0063,0,0,0,7,4,0,0.98,1,54,48,48,63
3591,艾笛森,光電業,151.3186,1514.9,1077.71,1.2203,0.0003,12227.6,8.9556,1.87,41.2194,43.0894,0.0316,1160,990,727,556,0.37,1,0.0001,0,0,0,9,4,0.22,0.9683,5,67,48,68,82
3592,瑞鼎,半導體業,128.76,1222.14,88406.0934,0.074,0.00815,9719,11.53,17.76,1.81,19.57,0.0011,2936,2607,2556,2139,0.086,1,0.0011,0,0,0,7,3,0.1429,0.9762,4,55,37,53,71
3593,力銘,電子零組件業,2321.5126,7649.23,511546.535,1.98655,0.336,110112.5,20.52605,109.55055,821.17165,930.7222,0.1645,1016,828,612,567,0.1667,0,0,0,0,0,10,4,0.1111,0.9074,1,49,25,65,56
3596,智易,通信網路業,738.6,24297.19,3304633.63,0.488,0.1695,158203,2.51,120.34,1213.96,1334.3,0.0261,2145,1906,1881,1589,0.21,0,0,0,0,0,9,3,0.1111,0.8667,3,69,72,55,79
3605,宏致,電子零組件業,238.4736,4216.92,1529.95,1.4688,0,23810,0.0077,1.175,19.02,20.195,0.0065,936,764,740,583,0.3543,9,0.0619,0,0,0,7,3,0.1428,1,1,65,69,58,69
3607,谷崧,電子零組件業,2709.879,27432.95,3422.425,3.03795,0.0279,10360,96.3603,10.22,27.12,37.34,0.16465,838,641,596,463,0.2619,6,0.0588,0,0,0,9,3,0,1,1,51,25,63,63
3617,碩天,其他電子業,128.8677,678.1014,147.2243,0.1381,0.0033,8848.68,1.2804,0,69.1435,69.1435,0.01,1578,1382,1239,1097,0.313,0,0,0,0,0,7,3,0.2857,0.9464,2,66,37,93,67
3622,洋華,光電業,4798.58,2002.94,4309.755,4.1498,0,10515,6.4155,8.4,53.4,61.8,0.0377,1341,1197,967,819,0.33,0,0,0,0,0,9,3,0.3333,0.9444,1,57,33,65,68
3645,達邁,電子零組件業,15027.47,26813.68,3422.425,26.89,0.0149,173725,0.19,12.7428,9052.64,9065.38,5.8264,813,667,657,618,0.2,0,0,0,0,0,9,3,0.4444,0.9778,1,55,43,55,64
3652,精聯,電腦及週邊設備業,78.5693,404,2195.0811,0.2161,0.10885,4915,2.6292,0,5.19,5.19,0.2776,991,845,867,761,0.22,4,0.0119,0,0,0,11,4,0.0009,0.92,1,54,48,50,62
3653,健策,電子零組件業,433.367,27289.77,904.4024,2.5509,0.006,980804,90.247,742.6,729.31,1471.91,0.1354,1117,1013,818,640,0.25,8,0.0046,0,0,0,11,3,0.0909,0.8182,1,59,58,65,55
3661,世芯-KY,半導體業,8.0252,226.6843,8273.7584,0.015,0.00125,2036.71,0.0001,0,0.191,0.191,0.0063,2072.5,1826.5,1872,1556.5,0.26,0,0,0,0,0,7,3,0,1,4,56,34,60,71
3665,貿聯-KY,其他電子業,6105.77,33774.97,7656,0.78,0.19,508116,9.95,82.64,7178.33,7260.97,0.14,934,783.5,664.5,607,0.3626,41,0.0028,0,0,0,7,3,0.1428,1,14,72,53,63,93
3669,圓展,通信網路業,79.2366,2032.81,33350.82,14.2719,0,14618,5.8829,5.82,95.08,100.9,0.0406,1146,986,1011,894,0.2208,0,0,0,0,0,8,4,0,1,2,69,57,65,74
3673,TPK-KY,光電業,8234.37,177489.17,427566.74,2.6585,0.2281,2461234.83,0.0352,289.1341,6470.73,6759.87,0.0001,917,755,624,576,0.2408,10,0,0,0,0,9,3,0,0.9815,2,66,69,58,69
3679,新至陞,電子零組件業,265.702,28586.86,2385.51,8.2262,0,201764,57.5034,166.431,314.387,480.818,0.137,1882,1685,717,654,0.4306,2,0.0009,0,0,0,9,3,0.2222,0.963,1,70,62,73,73
3686,達能,半導體業,0,28.8,1.7834,0.7,0.00125,1.06,0.03,0,0.0106,0.0106,0.0003,1564,1311,908,511,0.1667,0,0,0,0,0,5,3,0.4,0.9116,1,72,85,70,63
3694,海華,通信網路業,129.73,8510.67,10.52,0.9076,0.00075,116398,27.28355,20.294,132.44,152.734,0.0012,1476,1197,1138,1028,0.04,7,0.011,0,0,0,7,3,0.1429,0.9429,1,60,58,58,63
3701,大眾控,電腦及週邊設備業,489.9999,20344.47,95911.92,0.4621,0.1081,172993.7,3.837,81.4935,544.8008,626.2943,0.0159,1724,1504,991,828,0.1549,2,0.0004,0,0,0,8,4,0,0.913,1,50,25,65,58
3702,大聯大,電子通路業,1250.84,6158.74,75533.65,0.011,0.0001,54463,13.4,0,279.848,279.848,0.07,1932,1687,1408,1290,0.3155,0,0,0,0,0,9,4,0.1111,0.9685,5,65,46,55,84
3703,欣陸,建材營造,4001.62,48496.34,18335.12,1.7152,0.0445,336694,11.0006,1.23,45217.51,45218.75,1.4774,1970,1404,914,824,0.1116,4,0.0016,2,0,0,7,3,0.43,1,6,76,69,68,88
3704,合勤控,通信網路業,631.6077,5564.04,957556.19,0.2039,0.0817,19.97,0.0017,10.751,645.851,656.602,0.03,1521,1312,1167,990,0.306,1,0.0109,0,0,0,8,2,0.125,0.9412,2,71,44,68,78
3705,永信,生技醫療業,8391.15,19009.45,43996.87,3.8988,0.055,249600,35.52,7.392,252.54,259.932,0.037,1808,1512,852,721,0.38,17,0.0112,0,0,0,9,3,0.1111,0.9841,2,63,25,73,72
3706,神達,電腦及週邊設備業,3159.42,33979.32,186281.71,1.0451,0.0751,417550,11.8,168.16,1991.13,2159.29,0.0608,683,683,1111,990,0.26,5,0.0039,0,0,0,10,3,0,0.96,2,68,66,63,75
3708,上緯投控,綠能環保,1715.66,2353.29,955.4941,1.1577,0.113,18126,5.4654,48.65,436.035,484.685,0.1461,2666,2443,689,510,0.3188,2,0.0314,0,0,0,8,4,0,0.98,2,70,53,73,75
3711,日月光投控,半導體業,75303.18,1649384.05,9892016.53,0.0908,0.2004,21467999,1.13,20692,47965,68657,1.09,3227,2647,929,739,0.29,124,0.0015,1,0,0,13,3,0.0769,0.9359,19,88,91,93,83
3712,永崴投控,電腦及週邊設備業,0.3024,7.1168,3.8131,0.0193,0,145.43,0.0083,10.5,597.12,607.62,0.0348,1677,1582,1123,867,0.33,3,0.0013,0,0,0,8,2,0.125,1,4,71,73,63,75
3714,富采,光電業,37478.27,246976.29,333534.94,12.7526,0.0073,385000,17.2602,6581.87,1727.58,8309.45,0.3725,1136,978,914,718,0.2283,14,0.0015,0,0,0,9,5,0.2222,1,5,61,38,53,86
3715,定穎投控,電子零組件業,23703.56,165097.58,207040.08,12.0645,0.1043,4243812,271.18,41336.07,7023.3,48359.37,3.0902,1835,1658,1068,1027,0.85,0,0,0,0,0,7,4,0.1429,1,8,68,54,72,75
4104,佳醫,生技醫療業,48.8383,203.0317,490.2666,0.1414,0.11615,1720,0.3278,0,72.71,72.71,0.0139,1227,1058,991,787,0.4,0,0,0,0,0,9,3,0,0.9556,2,69,62,75,66
4106,雃博,生技醫療業,31.5618,374.23445,720.35925,0.0981,0.11615,7641,7,0,66.166,66.166,0.0022,997,839,805,661,0.3261,10,0.038,0,0,0,9,5,0.11,1,2,56,48,48,68
4108,懷特,生技醫療業,114.71,1440.75,1142.655,3.4133,0.11615,20203.01,621.05675,0,5.5,5.5,1.85745,1102,951,698,526,0.62,0,0,0,0,0,12,4,0.1667,0.9516,1,70,73,75,64
4119,旭富,生技醫療業,2416,8154,90134.75,8.8,0,259000,0.1639,1266.66,2180.58,3447.24,0.0035,1247,1080,850,761,0.2647,0,0,0,0,0,7,3,0.1428,0.9592,2,70,38,80,77
4133,亞諾法,生技醫療業,224.18575,864.463,630.9234,0.0275,0.12735,15781.4,48.47085,0,22.445,2795.645,0.10965,912,764,643,560,0.485,0,0,0,0,0,7,3,0.43,0.88,1,71,63,80,65
4137,麗豐-KY,生技醫療業,439.5719,1568.82,1142.655,0.4528,0.11615,15952.8,1.22245,0,0,5546.4,0.02025,1812,881,717.5,697.5,0.6642,0,0,0,0,0,8,4,0.5714,0.9184,5,65,53,58,78
4142,國光生,生技醫療業,4499.72,12247.69,9984.61,0.0094,0.037,173026,96.9282,15.6496,314.225,329.8746,0.1848,929,792,639,583,0.3217,6,0.0009,0,0,0,11,3,0.1818,0.8545,1,55,55,53,57
4148,全宇生技-KY,生技醫療業,334.9389,4996.655,941.7722,3.8303,0.08075,44908.5,12.11625,0.91,335.1245,336.0345,0.0046,1008.5,858.5,1053,681.5,0.39,8,0.015,0,0,0,9,4,0.4444,1,1,52,25,53,64
4155,訊映,生技醫療業,54.324,588.3629,389.6317,0.0456,0.11615,36815,9.26175,0,23.27,23.27,0.02725,903,753,636,465,0.2,0,0,0,0,0,3,4,0.57,0.93,1,67,25,88,67
4164,承業醫,生技醫療業,31.5618,583.749,632.6533,0.1506,0.11615,9427,2.4314,0,6.169,6.169,0.0016,1538,1360,1043,867,0.0584,7,0.0255,0,0,0,7,3,0.0014,1,2,62,58,48,78
4190,佐登-KY,生技醫療業,31.5618,374.23445,946.9434,2.5668,0.11615,58020,0.0251,0,106.457,106.457,0.10055,1812,881,717.5,697.5,0.8,7,0,0,0,0,10,4,0.1,1,1,52,30,58,58
4306,炎洲,塑膠工業,7888.77,24939.31,7016.5,19.864,0.3437,34754,20.3542,65.65,7815.84,7881.49,0.13965,682,572,558,517,0.2417,17,0.014,0,0,0,7,3,0.1429,1,2,68,75,63,64
4414,如興,紡織纖維,20719.475,14810.575,6953.435,6.19165,0.4422,1059573.905,55.7953,3099.03,4795.87,7894.905,0.3388,1997,1790,1137,839,0.6131,105,0.0067,0,0,0,8,3,0.25,0.9792,1,66,68,78,57
4426,利勤,紡織纖維,14470,4731,1943.545,19201,0.01,0.0208,11,0.2622,0.0468,0.309,1.01,608,507,523,488,0.4647,17,0.0268,0,0,0,6,3,0.16,0.82,1,62,57,85,49
4438,廣越,紡織纖維,2050.39,5736.75,2292.57,0.71525,0.01,20595.0365,13.65,24.773,1091.5,1116.2755,1.01,1092,906,869,802,0.506,0,0,0,0,0,7,3,0,1,1,54,29,80,54
4439,冠星-KY,紡織纖維,26023.6,14570.62,2257.75,11.4447,0.4744,1442514.81,90.7406,4961.22,1041.61,6002.84,0.3776,888,733.5,582.5,529,0.3692,31,0.0191,0,0,0,7,3,0,0.9429,1,69,75,65,67
4440,宜新實業,紡織纖維,120.6368,12955.54,0.7434,13.1551,0.01,28540,29.2183,0,36.53,36.53,0.0368,728,612,507,467,0,1,0.0001,0,0,0,9,4,0.1111,1,1,56,51,55,60
4526,東台,電機機械,269.609,2956.42,8553.07975,1.22,0.03,22.083,0.0029,0,68.93,68.93,0.009,779,632,663,646,0.0875,8,0.0123,0,0,0,13,4,0.0769,0.9868,1,62,63,58,65
4532,瑞智,電機機械,3841.76,4809.9,3880.62,1.9307,0.05735,54744,8.4336,0,333.6,333.6,0.0514,1136,956,876,769,0.087,0,0,0,0,0,9,3,0.1111,0.8116,1,56,46,63,60
4536,拓凱,運動休閒,713.6,33272.9,43080.245,0.8607,0.0029,251300,8.03635,308.69,1855.29,2163.98,0.21355,1141,957,708,566,0.2979,1,0.0035,0,0,0,10,4,0.1,0.9833,2,65,53,60,72
4540,全球傳動,電機機械,386.8468,7516.08,1979.87,3.3303,0.0029,48545,0.719,0,972.075,972.075,0.3276,648,537,522,465,0.1778,5,0.0048,0,0,0,7,3,0,0.9714,2,55,43,60,61
4545,銘鈺,電子零組件業,1074.25,5035.71,1400.01,5.8414,0,8384,189,100,194,294,0.29,754,643,607,485,0.4,4,0.0085,0,0,0,7,3,0,0.9524,1,64,58,65,68
4551,智伸科,汽車工業,898.67,46151.25,896733.41,132.5167,0.00035,318591,44.7334,466.25,1732.64,2198.89,0.3087,1233,1043,1152,901,0.33,0,0,0,0,0,8,4,0.25,0.92,10,70,52,75,79
4552,力達-KY,電機機械,172.9387,740.2603,8632.7907,2.4617,0.03185,116840,23.1596,0,164.2525,164.2525,4.5208,838.5,713,679.5,608,0.1818,0,0,0,0,0,7,3,0.1429,0.93,1,51,29,63,59
4555,氣立,電機機械,23.857,516.7635,202.0514,1.2631,0.03,60076,13.78085,0,1.12,1.12,0.0026,688,557,502,435,0.2222,0,0,0,0,0,7,4,0,1,1,51,32,68,54
4557,永新-KY,汽車工業,21.1899,1095.8657,426.02455,2.33665,0.1139,4824,7.935,16.62,52.91,69.53,22.205,809,642,706,568.5,0.3052,0,0,0,0,0,9,3,0,1,1,47,25,48,63
4560,強信-KY,電機機械,426.1154,1311.56,9720.035,217.34085,0.00145,58904,13.3249,0,109.14865,107.91565,0.0747,975.5,819.5,755.5,704.5,0.1261,0,0,0,0,0,7,4,0.1429,0.9429,1,49,25,53,64
4562,穎漢,電機機械,165.904,474.566,122.34045,0.9843,0.03,5816,3.94615,0,16.26,27,0.07575,716,607,567,480,0.3684,1,0.0034,0,0,0,9,4,0,1,1,54,38,65,58
4564,元翎,電機機械,12243.03,9125.73,18319.225,28.7604,0.1798,60076,13.78085,65.2755,141.7085,0,0.0668,571,451,519,461,0.21,0,0,0,0,0,9,4,0.3333,0.963,1,56,50,45,69
4566,時碩工業,電機機械,755.3352,12827.4,2800.89,3.227,0.03,19754,8.4476,0,315.578,315.578,0.2055,913,784,744,620,0.2,4,0.01,0,0,0,7,4,0.2857,1,5,65,37,78,77
4569,六方科-KY,汽車工業,200,7120,2485,6.02,0.03525,136071,111.9,166,92,258,0.2122,707.5,582,526,464.5,0.3636,5,0.0048,0,0,0,9,3,0.1111,0.9444,2,49,25,63,57.5
4571,鈞興-KY,電機機械,228.86185,838.2322,8553.07975,3.40835,0.03185,112008,47.6863,130.551,269.117,399.668,0.1146,838.5,713,679.5,608,0.2202,12,0.0141,0,0,0,7,3,0,0.95,4,55,33,53,74
4572,駐龍,電機機械,4839.385,19728.44,62620.64655,13.8894,0.0083,163156.5,38.58755,2587.2455,6787.6135,9374.859,1.3198,755,644,629,573,0.2258,17,0.0045,0,0,0,7,3,0.2857,0.9762,1,66,53,75,68
4576,大銀微系統,電機機械,490.0332,3970.49,1031.35,2.38,0.0859,29699,15.8468,0.89,208.171,209.061,0.1116,1014,861,823,730,0.1606,3,0.0231,0,0,0,9,3,0.11,0.9778,2,69,69,60,75
4581,光隆精密-KY,汽車工業,251.45,2362.81,2688.6233,2.1833,0.1139,27867,23.2731,0,47.588,47.588,0.0397,707.5,582,526,464.5,0.2,0,0,0,0,0,8,3,0.25,1,2,61,63,58,64
4583,台灣精銳,電機機械,83,11341,16479.9407,5.3583,0.1798,77953,36.5633,13,236,249,0.1168,743,633,658,579,0.3333,5,0.0071,0,0,0,7,3,0.1429,0.9714,1,66,64,68,67
4588,玖鼎電力,其他電子業,30.9805,384.93,81.0645,0.4011,0,3878.28,3.7401,0,10.515,45.0155,0.0338,995,868,717,582,0.3125,0,0,0,0,0,10,4,0.1,0.9558,1,55,45,50,66
4720,德淵,化學工業,962.44,1895.55,235.30075,0.86,0,10707,3.2338,0,54.52,54.52,0.0165,1107,939,768,703,0.36,2,0.0098,0,0,0,11,4,0.0909,0.95,2,70,68,68,74
4722,國精化,化學工業,8145,6347,11,4.73,0.0032,98010,7.01595,328,5061,5389,0.06295,954,765,786,724,0.08,0,0,0,0,0,9,3,0.1111,0.98,1,57,61,58,53
4736,泰博,生技醫療業,31.5618,374.23445,946.9434,2.5668,0.11615,70337,18.51,2.1,76,78.1,0.02,832,702,686,551,0.43,0,0,0,0,0,7,4,0,0.875,1,64,33,78,66
4737,華廣,生技醫療業,294.4033,5895.56,1510.27,3.4133,0.11615,25985,621.05675,29.624,4.74,34.364,1.85745,615,505,551,490,0.292,13,0.0001,0,0,0,9,4,0.3333,0.9773,1,59,48,60,63
4739,康普,化學工業,6866.95,16895.3,944758.985,5.01,0,422840000,0.089,69.56,1398.36,1467.92,0.292,888,712,788,676,0.1717,12,0.0278,0,0,0,9,4,0.2222,0.9861,2,65,51,75,73
4746,台耀,生技醫療業,8444.87,27042.35,20611.5,8.165,0.0765,427638.96,98.3917,508.1696,1107.99,1616.16,0.3718,1124,966,925,860,0.325,14,0.389,4,0,0,9,4,0.2222,1,4,56,55,53,60
4755,三福化,化學工業,2638.34,17085.2,3998.97,16.86405,0,165730000,33206.03,891.43,174.76,1066.19,0.1786,1091,860,900,810,0.0007,1,0.0048,0,0,0,9,3,0,1,1,68,67,70,66
4763,材料-KY,化學工業,59770.43,50227.63,88022.8,17.96,0.0008,1059931,96.1332,559.02,751.49,1310.51,0.1189,1377,1199.5,1133,1009,0.0038,14,0.0268,0,0,0,8,4,0,1,4,51,43,45,68
4764,雙鍵,化學工業,2319.19,3742.39,235.30075,2.7218,0,26110,11.7239,2.884,110.306,113.19,0.0508,861,701,681,622,0.5,0,0,0,0,0,7,3,0.1429,0.9762,1,57,35,75,69
4766,南寶,化學工業,6468.39,10075.3,165149.78,2.7683,0.0116,72114,0.012,688,630,1318,0.22,1131,987,882,767,0.125,7,0.0115,0,0,0,7,3,0.1429,0.9796,6,68,66,60,81
4770,上品,化學工業,646.4194,7180.9,1772.84,1.6865,0,445350,0.008,0,21.01,21.01,1.81065,1217,1057,904,712,0.1819,9,0.0913,0,0,0,10,4,0.1,1,7,60,70,35,72
4771,望隼,生技醫療業,177.6609,6867.12,1604.89,5.088,0.11615,53109,0.0001,1.82,670.057,671.877,0,1013,872,704,601.5,0.042,4,0.0083,0,0,0,7,3,0.0029,0.9462,2,51,29.5,51.5,61.5
4807,日成-KY,貿易百貨,133,3239,3446,2.9347,0.0002,136915,119.2639,0.99,3.12,4.11,0.0036,846.5,675,603.5,548,0.4576,0,0,0,0,0,7,3,0.1429,1,1,59,36,65,59
4904,遠傳,通信網路業,7115.65,332874.75,121899.25,3.6289,0.006,267404,2.8541,989.1253,486.6473,1475.77,0.0158,1263,1070,1045,927,0.3375,0,0,3,0,0,11,3,0.0909,0.9773,11,78,68,70,87
4906,正文,通信網路業,2594.48,28795.72,4974.59,1.201,0.00075,146020,5.6,154.345,951.278,1105.62,0.042,1402,1218,1200,1050,0.2397,1,0.0054,0,0,0,9,3,0.1111,0.963,1,61,36,63,65
4912,聯德控股-KY,電子零組件業,481.634,4447.37,973721.25,0.0069,0.032,37437,0.026,14,312,326,0.0002,1475.5,1289,783.5,652,0.625,0,0,0,0,0,9,5,0,0.9365,1,51,63,25,62
4915,致伸,電子零組件業,4974.12,28487.86,1973519.67,0.5532,0.4119,780602.35,12.905,164.1803,2350.83,2515.01,0.0416,2152,1897,1627,1460,0.241,52,0.0052,4,0,0,9,5,0.2222,0.9855,9,78,70,70,91
4916,事欣科,電腦及週邊設備業,387.6554,964.245,48064.8586,0.6661,0.026,98272.85,3.02405,40.89575,287.22415,328.1199,0.01355,1566,1360,644,671,0.25,0,0,0,0,0,7,3,0.2857,0.9636,1,54,25,60,72
4919,新唐,半導體業,39793.93,98350.36,724911.32,3.9081,0.0017,4548379,111.5602,320.1647,407.2324,727.3971,0.0382,1646,1472,1484,1239,0.134,2,0.0006,0,0,0,11,4,0.0909,1,4,72,67,70,78
4927,泰鼎-KY,電子零組件業,11937.01,144389.45,17199.44,12.38,0.0203,3822000,302.66,5129,8551,13680,1.83,1841,1630,978.5,785,0.2887,45,0.006,0,0,0,11,4,0.0909,0.985,4,70,77,48,81
4930,燦星網,電器電纜,914.54,18142.845,3710.35,2.5174,0.03625,44573.28,33.92045,60.7,577.91,638.61,0.0728,920,775,698,704,0.0417,0,0,0,0,0,5,3,0.2,0.9667,2,51,25,60,65
4934,太極,光電業,88.93,28654.53,25260.9912,13.2193,0.0071,260975.98,0.0032,2349.51,59.99,2409.5,0,2077,1900,1368,1251,0.25,0,0,0,0,0,7,3,0.2857,0.9286,1,53,35,58,63
4935,茂林-KY,光電業,425.5756,7964.47,13815.03,13.5082,0.03265,79503,185.45345,0.011,86.533,86.544,44.91855,1125.5,957.5,723,678.5,0.3265,6,0.0047,0,0,0,7,3,0.1429,0.9592,2,57,25,63,77
4938,和碩,電腦及週邊設備業,33097.7,248032.35,3207.025,0.2237,0.4673,4475351.79,3.561,1943.42,52469.38,54412.8,0.0433,1582,1338,1346,1134,0.1674,15,0.0002,0,0,0,12,3,0.0833,0.9259,7,76,88,60,80
4942,嘉彰,光電業,126.5634,1319.97,350.5776,6.5432,0.23,29861,20.7466,103.4,86.255,189.655,0.5548,1040,912,741,535,0.28,0,0,0,0,0,9,4,0,0.984,1,59,52,65,61
4943,康控-KY,電子零組件業,147.2805,2701.245,718.565,1.3796,0.0202,7330,4.93665,5.11,22.235,27.345,0.03675,1684,1446.5,882,789.5,0,0,0,0,0,0,7,3,0,1,1,49,25,58,61
4949,有成精密,光電業,130,3021.12,4309.755,0.0026,0.0003,16070,12.1161,0.6,159.57,160.17,44.8558,888,745,624,576,0.429,9,0.1163,0,0,0,9,4,0.5556,0.9722,1,50,29,59,59
4952,凌通,半導體業,48.55,649.54,2.99,0.3235,0,986,21.52,1.52,9.28,10.8,0.0472,1804,1571,1692,1629,0.149,0,0,0,0,0,7,3,0.1429,1,1,64,60,55,73
4956,光鋐,光電業,80.4672,6933.34,41794.735,14.84325,0.0007,70285,42.87145,206.8,172.5,379.3,89.68,688,566,608,528,0.309,0,0,0,0,0,10,4,0,0.9211,1,53,50,55,53
4958,臻鼎-KY,電子零組件業,79045,371414,23726,2.98,0.5,21725,78.4,42181,23780,65961,0.44,1841,1630,978.5,785,0.157,23,0.0005,0,0,0,7,4,0.1429,1,12,77,88,55,84
4960,誠美材,光電業,15468.15,30914.12,62671.92,5.392,0.0227,400926,13.7756,983.351,3164.05,4147.4,0.1425,889,707,666,653,0.245,8,0.0074,1,0,0,8,3,0.125,0.8889,2,64,68,48,73
4961,天鈺,半導體業,862.437,658,88436.2218,0.0404,0.00125,4799,0.295,0,34.623,34.623,0.002,2714,2400,2426,1946,0.154,0,0,0,0,0,6,4,0.5,0.974,4,77,73,75,83
4967,十銓,半導體業,20.75,923.9,524.96525,1.01365,0.00125,3924,124.0568,1.783,10.48,12.263,0.22915,954,799,794,653,0.4661,0,0,0,0,0,7,3,0.2857,0.9429,1,58,34,68,69
4968,立積,半導體業,29.0359,555.7964,218.9705,0.196,0,4002.06,13.2,0.529,11.9377,12.4667,0.0042,1761,1542,1465,1206,0.0429,1,0.0033,0,0,0,9,4,0.1111,0.98,4,67,45,65,85
4976,佳凌,光電業,392,11975,23622.15,7.4682,0.03265,122726,22.55145,39,29.7,68.7,44.91855,680,571,557,545,0.2264,5,0.0071,0,0,0,9,3,0,0.9778,1,48,26,60,57
4977,眾達-KY,通信網路業,1354.3244,14457.5153,309544.95,1.17475,0.0804,73909,7.9935,79.19025,505.274,584.46275,0.03205,1232.5,1075,988,887,0.0001,0,0,0,0,0,7,3,0,1,1,60,35,60,64
4989,榮科,電子零組件業,155.9997,58681.36,23452.54,16.5424,0.0116,298041,30.5015,512.92,50.88,563.8,0.059,1154,934,948,922,0.192,0,0,0,0,0,7,3,0.0011,0.98,1,63,69,50,69
4994,傳奇,資訊服務業,209.57375,387.18975,253.85475,0.2989,0.01025,5996,6.969,0,18.908,18.908,0.0456,1214,1042,841,743,0.4615,0,0,0,0,0,6,4,0.1667,0.9412,2,73,28,85,72
4999,鑫禾,電子零組件業,615.125,5496,1540.7,7.6333,0.016,31531,43.7931,0,36.6,36.6,0.0508,755,638,616,505,0.2,0,0,0,0,0,9,4,0.1111,0.9167,1,64,63,65,63
5007,三星,鋼鐵工業,1507,16039,415254.35,2.9998,0.0013,79265,13.5524,2.33,534.24,536.57,0.3816,835,690,702,662,0.0856,7,0.0049,0,0,0,9,3,0.1111,1,1,57,60,48,64
5203,訊連,資訊服務業,18.2505,470.5045,292.3495,0.4188,0.01025,8951,4.7994,0,92.4588,92.4588,0.0496,1765,1504,1533,1236,0.205,0,0,0,0,0,7,3,0.1428,0.9524,6,67,35,68,73
5215,科嘉-KY,電腦及週邊設備業,0,0,39.16155,0.0504,0.00465,134074,24.248,539.215,668.827,1208.042,0.2148,1065.5,901.5,809,723.5,0.0052,9,0.0043,0,0,0,10,4,0,1,1,48,25,60,56
5222,全訊,半導體業,195.375,2249.28,88406.0934,1.9542,0,32749,26.1783,9.7955,31.1211,40.9166,0.0327,1032,852,797,701,0,0,0,0,0,0,10,4,0.1,0.96,2,57,47,65,58
5225,東科-KY,其他電子業,2025.79,13339.52,24274.06,1.4441,0,249940.1,23.4906,13.103,987.4871,1000.59,0.094,1145,962.5,855,743,0.235,2,0.0008,0,0,0,7,3,0.1429,1,1,57,35,58,73
5234,達興材料,光電業,1707.9,6135.99,14174.84,1.84,0.03265,131302,3.3,688,251,939,44.91855,1872,1674,1507,1144,0.2692,1,0.0025,0,0,0,8,4,0,0.9524,1,64,68,58,66
5243,乙盛-KY,光電業,443.5141,6869.88,1.9724,4.1571,0.2042,197147.6,112.0639,266.378,2101.54,2367.92,1.346,1196,1032.5,794,677,0.27,38,0.0103,0,0,0,7,3,0,0.8929,2,51,25,55,68
5244,弘凱,光電業,41.95,3414.82,776.4038,88.4168,0.23,31850,594.5133,0.756,3.8,4.556,45.1174,1588,1430,1296,1073,0.05,1,0.0227,0,0,0,9,4,0,0.9556,2,51,25,60,63
5258,虹堡,電腦及週邊設備業,103.5573,683.1627,4194.84,0.9779,0.0809,3667.945,0.1001,0,69.674,69.674,0.02045,988,838,766,562,0.2955,1,0.0104,0,0,0,7,3,0,0.8958,2,53,25,73,60
5269,祥碩,半導體業,24.4313,579.4698,16546.94,0.0943,0,2670.8,0.4172,0.0155,22.1509,22.1664,0.0035,3733,3442,2621,2054,0.122,0,0,0,0,0,7,3,0,0.9796,4,63,60,55,71
5283,禾聯碩,電器電纜,724.54975,14365.165,3116.47015,4.0924,0.03625,17971.28,18.9625,87.8515,339.9325,427.784,0.0728,811,683,663,605,0.1688,14,0.0187,0,0,0,9,3,0,0.9259,1,46,25,53,56
5284,jpp-KY,其他,1199.56,5061.04,19601.56,7.2113,0.0967,9894,3.64,232.5336,16.3364,248.87,0.0916,872.5,755.5,694.5,630,0.4231,27,0.0213,0,0,0,7,3,0.1429,1,5,60,76,45,67
5285,界霖,半導體業,234.1922,5589.85,88426.60105,2.7537,0.0407,135583,64.1054,120.71,10.41,131.12,0.04205,703,615,535,490,0.3265,3,0.0096,0,0,0,7,3,0,1,1,63,53,63,71
5288,豐祥-KY,電機機械,9595.77,28115.88,125225.29,22.4205,0,214305,29.4888,5043.94,13306.11,18350.05,2.525,740.5,626.5,615.5,576,0.08,7,0.0015,2,0,0,7,3,0.1429,0.9524,4,67,58,55,83
5292,華懋,綠能環保,61,148,794.6216,0.0033,0.50765,4505,0.102,0,2.43,2.43,0.08235,953,803,758,675,0.18,0,0,0,0,0,7,3,0.1429,0.9048,0,59,25,71.5,63.5
5306,桂盟,運動休閒,52.6453,2044.82,4427.48,8.8684,0,7512.5,10.2107,0,111.49,111.49,0.1515,959,805,889,764,0.35,0,0,0,0,0,7,3,0.2857,1,4,77,38,80,83
